index,Reorg_g,Reorg_ex
test_249,0.6941209507640884,0.42126983094653825
test_250,0.8741294202714092,0.2841003424711535
test_251,0.8172682731728674,0.6484328534638722
test_252,0.9780128913084325,0.7808022299386836
test_253,0.5949215746160645,0.5856711419082035
test_254,1.1395082699025005,0.6317070302639322
test_255,0.9460272865447616,0.5049991955873864
test_256,0.5847872737555945,0.5721277398278638
test_257,1.1786412352126898,0.6218432947687719
test_258,0.943701607329447,0.4170030897001499
test_259,0.8058433987001249,0.43857897555809583
test_260,1.2673649088799996,0.8706184357147996
test_261,0.695285991926577,0.4689386784911271
test_262,0.6301337685116423,0.6871197504704751
test_263,0.7553425274866309,0.12181755816419458
test_264,0.8065740236434705,0.39377004256675163
test_265,0.9042194600286392,0.503843246026459
test_266,0.5070987915657849,0.6650865219156071
test_267,0.8305527569021861,0.7782997923126048
test_268,1.2711703355221664,0.778979441183404
test_269,0.8967185522372335,0.5624967514167
test_270,0.8834408783653078,0.5790520455385808
test_271,0.7767018827381122,0.34870828974085
test_272,0.5693982194226012,0.6463175361147242
test_273,0.9560866616217839,0.5778524618861653
test_274,1.2869062527002537,0.7363524127154072
test_275,0.5596244831467144,0.5274752978520181
test_276,0.6208047054646513,0.4229782235823807
test_277,0.903428110000154,0.5643848581498097
test_278,0.5587353254723729,0.4252128609213165
test_279,1.0134254496162916,0.554653084592881
test_280,0.7201125444131975,0.4307154796107498
test_281,0.9226103369443137,0.3326486388454083
test_282,0.5795958232357381,0.5058213180230299
test_283,0.7011652875959907,0.4430875337157592
test_284,1.152727587279532,0.6896584826566113
test_285,0.6689294471951696,0.4860467522504066
test_286,0.9365842293308045,0.4559172978512297
test_287,0.5287645991059775,0.47884657739039543
test_288,0.7101791090795782,0.49138728380207114
test_289,0.6700246362469275,0.5903880903526174
test_290,1.0129831857689902,0.384399216711353
test_291,0.670046504179586,0.5990794162048333
test_292,0.7878839263264504,0.6758852939113242
test_293,0.7689110168029135,0.6075181680388563
test_294,0.926746228251102,0.6857912422168817
test_295,0.7433429803284012,0.37540776213044097
test_296,0.7522229820526877,0.6249442577706462
test_297,0.6624319287384707,0.400029783324501
test_298,0.918105802168433,0.706722250856475
test_299,0.6456455947050358,0.5763436521135766
test_300,0.6351304137914637,0.49139619852444033
test_301,0.4986100156296545,0.5463941309618634
test_302,0.5893547897709301,0.6235796462806189
test_303,0.9605028353193296,0.2856909593341078
test_304,0.7273136371151747,0.6996183449774162
test_305,0.6165492046569503,0.6779865572925977
test_306,0.9957442199041184,0.4397328404416413
test_307,0.9679384004774977,0.5810845310062777
test_308,1.0961003681097172,0.5692359686153367
test_309,1.0071341457990555,0.8761993127371925
test_310,0.8822829467763273,0.5153271425515086
test_311,0.7120872752066948,0.560664678171742
test_312,0.6338447134683828,0.6508588837871901
test_313,0.5448974673938263,0.391493800823507
test_314,1.0313595067906711,0.6059736588741853
test_315,0.8845878810974029,0.20272762693414656
test_316,0.7336609916392067,0.6246172820697625
test_317,0.6542668675275569,0.5761075869311985
test_318,0.7555233199127449,0.3722673126837921
test_319,1.1796767010898515,0.4804682825120185
test_320,1.0980167904489908,0.6501388764615533
test_321,0.6702840873025154,0.5631720234941127
test_322,0.5886809782956767,0.6046089055604614
test_323,0.5329312364214055,0.4352063091463962
test_324,1.019197200173916,0.7516210126831634
test_325,0.5674976736753616,0.7784000455304693
test_326,0.28786100124669356,0.5867765458006843
test_327,0.9623197726054681,0.6872462682895064
test_328,0.9247372211437518,0.48846247803590886
test_329,0.9079372379080722,0.4461960351650858
test_330,0.8322576736716227,0.5313391588371474
test_331,0.8477435912107882,0.4691102986800863
test_332,1.0691720267165015,0.5503004868635397
test_333,0.8533646918028968,0.5155537187649792
test_334,0.7533944790471233,0.5053028292746863
test_335,0.9041497866097609,0.4952218333190278
test_336,0.9968591704853544,0.6474684346155994
test_337,0.8339684158738717,0.07898300486564105
test_338,0.45036588915330555,0.392026724969151
test_339,0.8697491792409738,0.4532137123579253
test_340,0.5444277187244679,0.4936561757886574
test_341,0.43746884047601675,0.5502212816334786
test_342,1.2088627288666558,0.8511222070550429
test_343,1.1268853190606385,0.7148578567704599
test_344,0.5840587237754288,0.747770303217541
test_345,0.7599424377448482,0.4538726068828335
test_346,0.7508661574348244,0.46355852234180245
test_347,0.9037720016830328,0.46157021809914056
test_348,1.2016281097731851,0.7153790669341467
test_349,1.393361634455219,0.7298191339220005
test_350,1.1003545713060066,0.44502401338312164
test_351,0.36861624296745205,0.47045712666141176
test_352,0.8196874022366624,0.5943444189119101
test_353,0.887002845598567,0.4622333132593822
test_354,0.8165915946992125,0.3302223175416361
test_355,0.7642074849048928,0.5899991191654198
test_356,1.0707299546126219,0.6312414964233833
test_357,0.6582801020359619,0.4960787212440744
test_358,1.36909650025174,0.8962209445602952
test_359,0.5221501483147364,0.5574076951989695
test_360,0.7415948496343472,0.4903896465578797
test_361,0.7707166531609236,0.6084529255041188
test_362,0.7020587229689135,0.50596430165183
test_363,1.1337391583466987,0.7344406910643012
test_364,0.9359761033299677,0.4524654295498617
test_365,0.7690177132554975,0.43469348157822196
test_366,0.9720361119924669,0.41401833830443757
test_367,0.7997275284340026,0.5176765641741041
test_368,0.8430060515403988,0.3857904837962959
test_369,0.9221015141614193,0.5424384230555243
test_370,0.9827918234661045,0.585790754685357
test_371,0.8938296390195027,0.5834034061169119
test_372,0.6158072870665696,0.5760721043565407
test_373,0.7665394343481438,0.2771995311453454
test_374,0.9155086220802031,0.6269091306514191
test_375,0.8827556880743244,0.43663888925326144
test_376,1.157295537572487,0.7125308162933537
test_377,0.925806640391713,0.5405803408331542
test_378,1.0187557114061199,0.5524432643327677
test_379,0.5141066300001865,0.28122098213797386
test_380,0.7608754691719866,0.41373902777967025
test_381,0.4164042146474139,0.1289048594753324
test_382,0.9042271101682436,0.780355864007006
test_383,1.0796467558215126,0.7670055353882482
test_384,0.6489256394228298,0.5543086311439372
test_385,0.9185145422728128,0.4114735368623419
test_386,0.6239578985633099,0.5550652212029477
test_387,0.4721682612838088,0.21988469145266704
test_388,0.7552259163223687,0.7601291121615404
test_389,0.8815643832000494,0.48087913411522154
test_390,0.9117817122106017,1.0618097289403812
test_391,0.7707079254057354,0.4753381484557565
test_392,0.7330775603197297,0.6057895423881792
test_393,0.9401680506767022,0.6103424644086253
test_394,0.8420248793279281,0.9661917412691677
test_395,0.8729133715493763,0.46318978029654956
test_396,0.6444899993628522,0.635329797489459
test_397,0.5370649527578838,0.4536502129199375
test_398,0.7184458148356898,0.7143360882475065
test_399,0.6141264327876278,0.45603085156211154
test_400,0.44836528691103456,0.695248951348107
test_401,1.1726812301657177,0.9241376233287938
test_402,0.989706003159947,0.42373371922094993
test_403,0.5567289312881964,0.5128579300123189
test_404,0.5778711858125808,0.544628462893506
test_405,0.9494940576759039,0.7496769291948614
test_406,0.803688724869603,0.6508506654444917
test_407,0.6199632888956658,0.19378113903715202
test_408,0.9631489872403524,0.5966954809351753
test_409,0.7552296093011713,0.5551255570326576
test_410,0.7488262019782785,0.7724831171551974
test_411,0.8724665652464307,0.6526131353153255
test_412,0.8584568514228164,0.314903626791987
test_413,0.6805153518958573,0.6236537580978021
test_414,0.942377668064653,0.507560495534273
test_415,0.6690878162035825,0.16719148222795518
test_416,0.8517052802479514,0.6745508234139506
test_417,0.8388752611869914,0.44064893754229256
test_418,0.49176239696772994,0.6123814099972109
test_419,0.8619011624289277,0.8446817245303649
test_420,0.6716239056413907,0.5982684229180814
test_421,0.6847717272844236,0.37831591019467314
test_422,0.6297156267732337,0.4553908984813378
test_423,0.6049764514466591,0.273623609493866
test_424,0.762421738002928,0.32980455041427104
test_425,0.46146848361004716,0.44954752640864565
test_426,0.3850200231896358,0.6427929538824614
test_427,0.4937947356737274,0.6598409882756485
test_428,0.4674628127572369,0.5109925286647705
test_429,0.6175448481307068,0.5237847879935054
test_430,0.6731089523538992,0.8633042412370963
test_431,0.9645406897743456,0.6361215636197572
test_432,0.7441545442773946,0.4965920651509783
test_433,0.32120550645017887,0.3898638264005053
test_434,0.6512495409392903,0.5696053756229451
test_435,0.6043116112986792,0.44477713648890194
test_436,0.8860379658166505,0.7115840981498656
test_437,0.9116597271187558,1.0113038127008254
test_438,0.721873459035931,0.650729553097874
test_439,0.5827163190720943,0.6406242873215384
test_440,1.2127851836736225,0.5432983722755443
test_441,0.48156985782644224,0.5305082397042415
test_442,0.7653190578358762,0.5806968644252358
test_443,0.6589805293733108,0.40910565108980906
test_444,1.0032604723662317,0.8603312295390813
test_445,0.618625198295516,0.0792539069527853
test_446,0.9403620704731969,0.590203390684098
test_447,1.0337797852358053,0.7251186282841817
test_448,0.6891017652004083,0.5925984229173545
test_449,0.5077244146228348,0.20818278246100835
test_450,0.8166992442927634,0.4349317670193579
test_451,0.9088426185037491,0.7770302806305914
test_452,0.8708634928861854,0.5293324762417927
test_453,0.6922851463265147,0.6297959518878341
test_454,0.6554080007879184,0.43202448640980734
test_455,1.1383748677887164,1.1192063296625394
test_456,0.841637339408085,0.696384383104474
